,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,job_category,years_of_experience
11138,2023,SE,FT,Machine Learning Engineer,123800,USD,123800,US,100,US,M,Machine Learning,9
11139,2023,SE,FT,Data Scientist,240000,USD,240000,US,0,US,M,Data Science,8
11140,2023,SE,FT,Data Scientist,142500,USD,142500,US,0,US,M,Data Science,8
11141,2023,EN,FT,Data Scientist,150000,PLN,34924,TR,0,PL,M,Data Science,1
11142,2023,SE,FT,Machine Learning Engineer,330000,USD,330000,US,0,US,M,Machine Learning,9
11143,2023,SE,FT,Machine Learning Engineer,204000,USD,204000,US,0,US,M,Machine Learning,5
11144,2023,EX,FT,Machine Learning Engineer,180000,USD,180000,US,100,US,M,Machine Learning,14
11145,2023,EX,FT,Machine Learning Engineer,160000,USD,160000,US,100,US,M,Machine Learning,10
11146,2023,SE,FT,Business Intelligence Analyst,193600,USD,193600,US,0,US,M,Other,5
11147,2023,SE,FT,Business Intelligence Analyst,130838,USD,130838,US,0,US,M,Other,6
11148,2023,SE,FT,Data Engineer,225500,USD,225500,US,0,US,M,Data Engineering,7
11149,2023,SE,FT,Data Engineer,139400,USD,139400,US,0,US,M,Data Engineering,8
11150,2023,SE,FT,Data Engineer,143000,USD,143000,US,0,US,M,Data Engineering,6
11151,2023,SE,FT,Data Engineer,95000,USD,95000,US,0,US,M,Data Engineering,8
11152,2023,SE,FT,Machine Learning Engineer,328133,USD,328133,US,0,US,M,Machine Learning,8
11153,2023,SE,FT,Machine Learning Engineer,218755,USD,218755,US,0,US,M,Machine Learning,8
11154,2023,SE,FT,Data Scientist,250830,USD,250830,US,0,US,M,Data Science,7
11155,2023,SE,FT,Data Scientist,143370,USD,143370,US,0,US,M,Data Science,5
11156,2023,SE,FT,Analytics Engineer,260000,USD,260000,US,0,US,M,Data Engineering,6
11157,2023,SE,FT,Analytics Engineer,160000,USD,160000,US,0,US,M,Data Engineering,9
11158,2023,SE,FT,Data Scientist,203500,USD,203500,US,0,US,M,Data Science,8
11159,2023,SE,FT,Data Scientist,166500,USD,166500,US,0,US,M,Data Science,9
11160,2023,MI,FT,Data Scientist,180000,USD,180000,US,0,US,M,Data Science,2
11161,2023,MI,FT,Data Scientist,162000,USD,162000,US,0,US,M,Data Science,2
11162,2023,SE,FT,Data Engineer,145000,USD,145000,US,100,US,M,Data Engineering,7
11163,2023,SE,FT,Data Engineer,115000,USD,115000,US,100,US,M,Data Engineering,7
11164,2023,SE,FT,Data Analyst,180400,USD,180400,US,0,US,M,Other,5
11165,2023,SE,FT,Data Analyst,138800,USD,138800,US,0,US,M,Other,5
11166,2023,SE,FT,Research Analyst,148350,USD,148350,US,0,US,M,Other,5
11167,2023,SE,FT,Research Analyst,87400,USD,87400,US,0,US,M,Other,5
11168,2023,MI,FT,Data Analyst,87500,USD,87500,US,100,US,M,Other,2
11169,2023,MI,FT,Data Analyst,62500,USD,62500,US,100,US,M,Other,3
11170,2023,SE,FT,Data Scientist,157550,USD,157550,US,0,US,M,Data Science,5
11171,2023,SE,FT,Data Scientist,104650,USD,104650,US,0,US,M,Data Science,6
11172,2023,MI,FT,Data Manager,115500,USD,115500,US,0,US,M,Management,3
11173,2023,MI,FT,Data Manager,73500,USD,73500,US,0,US,M,Management,3
11174,2023,SE,FT,Machine Learning Engineer,309000,USD,309000,US,0,US,M,Machine Learning,8
11175,2023,SE,FT,Machine Learning Engineer,142000,USD,142000,US,0,US,M,Machine Learning,9
11176,2023,SE,FT,Data Engineer,139500,USD,139500,US,100,US,M,Data Engineering,6
11177,2023,SE,FT,Data Engineer,118575,USD,118575,US,100,US,M,Data Engineering,9
11178,2023,SE,FT,Data Analyst,129150,USD,129150,US,0,US,M,Other,7
11179,2023,SE,FT,Data Analyst,98400,USD,98400,US,0,US,M,Other,6
11180,2023,SE,FT,Data Analyst,192500,USD,192500,US,100,US,M,Other,5
11181,2023,SE,FT,Data Analyst,140000,USD,140000,US,100,US,M,Other,9
11182,2023,MI,FT,Data Engineer,55000,GBP,67672,GB,100,GB,M,Data Engineering,3
11183,2023,MI,FT,Data Engineer,55000,GBP,67672,GB,100,GB,M,Data Engineering,3
11184,2023,SE,FT,Business Intelligence Developer,98010,USD,98010,US,0,US,M,Other,8
11185,2023,SE,FT,Business Intelligence Developer,66825,USD,66825,US,0,US,M,Other,5
11186,2023,SE,FT,Data Manager,145000,USD,145000,US,0,US,M,Management,7
11187,2023,SE,FT,Data Manager,130000,USD,130000,US,0,US,M,Management,7
11188,2023,MI,FT,Data Analyst,95000,USD,95000,US,100,US,M,Other,2
11189,2023,MI,FT,Data Analyst,80000,USD,80000,US,100,US,M,Other,2
11190,2023,MI,FT,Decision Scientist,204500,USD,204500,US,0,US,M,Data Science,3
11191,2023,MI,FT,Decision Scientist,142200,USD,142200,US,0,US,M,Data Science,2
11192,2023,SE,FT,Data Scientist,120000,USD,120000,US,0,US,M,Data Science,9
11193,2023,SE,FT,Data Scientist,100000,USD,100000,US,0,US,M,Data Science,6
11194,2023,SE,FT,Data Scientist,190000,USD,190000,US,100,US,M,Data Science,6
11195,2023,SE,FT,Data Scientist,170000,USD,170000,US,100,US,M,Data Science,7
11196,2023,SE,FT,Research Engineer,155000,USD,155000,US,0,US,M,Other,8
11197,2023,SE,FT,Research Engineer,130000,USD,130000,US,0,US,M,Other,9
11198,2023,MI,FT,Data Manager,115500,USD,115500,US,0,US,M,Management,3
11199,2023,MI,FT,Data Manager,73500,USD,73500,US,0,US,M,Management,2
11200,2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M,Machine Learning,7
11201,2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M,Machine Learning,9
11202,2023,MI,FT,Machine Learning Engineer,170000,USD,170000,US,0,US,S,Machine Learning,2
11203,2023,MI,FT,Machine Learning Engineer,120000,USD,120000,US,0,US,S,Machine Learning,2
11204,2023,MI,FT,Data Analyst,229000,USD,229000,US,0,US,M,Other,3
11205,2023,MI,FT,Data Analyst,131000,USD,131000,US,0,US,M,Other,2
11206,2023,SE,FT,Data Architect,85000,GBP,104584,GB,0,GB,M,Data Architecture,9
11207,2023,SE,FT,Data Architect,75000,GBP,92280,GB,0,GB,M,Data Architecture,7
11208,2023,SE,FT,Data Analyst,192000,USD,192000,US,100,US,M,Other,6
11209,2023,SE,FT,Data Analyst,164000,USD,164000,US,100,US,M,Other,5
11210,2023,SE,FT,Data Engineer,181500,USD,181500,US,0,US,M,Data Engineering,9
11211,2023,SE,FT,Data Engineer,112200,USD,112200,US,0,US,M,Data Engineering,9
11212,2023,SE,FT,Data Scientist,223800,USD,223800,US,0,US,M,Data Science,6
11213,2023,SE,FT,Data Scientist,172100,USD,172100,US,0,US,M,Data Science,6
11214,2023,SE,FT,Applied Scientist,258800,USD,258800,US,0,US,M,Data Science,5
11215,2023,SE,FT,Applied Scientist,199200,USD,199200,US,0,US,M,Data Science,7
11216,2023,SE,FT,Research Engineer,185000,USD,185000,US,0,US,M,Other,6
11217,2023,SE,FT,Research Engineer,148000,USD,148000,US,0,US,M,Other,6
11218,2023,SE,FT,Machine Learning Engineer,193600,USD,193600,US,0,US,M,Machine Learning,8
11219,2023,SE,FT,Machine Learning Engineer,119700,USD,119700,US,0,US,M,Machine Learning,7
11220,2023,SE,FT,Data Scientist,175750,USD,175750,US,0,US,M,Data Science,9
11221,2023,SE,FT,Data Scientist,136742,USD,136742,US,0,US,M,Data Science,5
11222,2023,MI,FT,Research Engineer,257400,USD,257400,US,0,US,M,Other,2
11223,2023,MI,FT,Research Engineer,193500,USD,193500,US,0,US,M,Other,3
11224,2023,SE,FT,Data Scientist,228856,USD,228856,US,100,US,M,Data Science,7
11225,2023,SE,FT,Data Scientist,144540,USD,144540,US,100,US,M,Data Science,9
11226,2023,SE,FT,Data Architect,170000,USD,170000,US,100,US,M,Data Architecture,5
11227,2023,SE,FT,Data Architect,140000,USD,140000,US,100,US,M,Data Architecture,9
11228,2023,SE,FT,Data Scientist,155000,USD,155000,US,100,US,M,Data Science,6
11229,2023,SE,FT,Data Scientist,125000,USD,125000,US,100,US,M,Data Science,7
11230,2023,SE,FT,Data Architect,170000,USD,170000,US,100,US,M,Data Architecture,8
11231,2023,SE,FT,Data Architect,140000,USD,140000,US,100,US,M,Data Architecture,8
11232,2023,SE,FT,Data Engineer,150600,USD,150600,US,100,US,M,Data Engineering,7
11233,2023,SE,FT,Data Engineer,120500,USD,120500,US,100,US,M,Data Engineering,7
11234,2023,SE,FT,Data Scientist,176000,USD,176000,US,0,US,M,Data Science,7
11235,2023,SE,FT,Data Scientist,152000,USD,152000,US,0,US,M,Data Science,9
11236,2023,SE,FT,Analytics Engineer,200000,USD,200000,US,100,US,L,Data Engineering,7
11237,2023,MI,FT,Data Strategist,115500,USD,115500,US,0,US,M,Other,3
11238,2023,MI,FT,Data Strategist,73500,USD,73500,US,0,US,M,Other,2
11239,2023,EX,FT,Data Engineer,110000,GBP,135344,GB,0,GB,M,Data Engineering,10
11240,2023,EX,FT,Data Engineer,80000,GBP,98432,GB,0,GB,M,Data Engineering,10
11241,2023,SE,FT,Data Scientist,225000,USD,225000,US,100,US,M,Data Science,8
11242,2023,SE,FT,Data Scientist,172758,USD,172758,US,100,US,M,Data Science,6
11243,2023,MI,FT,Research Engineer,70000,GBP,86128,GB,100,GB,M,Other,2
11244,2023,MI,FT,Research Engineer,55000,GBP,67672,GB,100,GB,M,Other,2
11245,2023,MI,FT,Data Analyst,110000,USD,110000,US,0,US,M,Other,2
11246,2023,MI,FT,Data Analyst,85000,USD,85000,US,0,US,M,Other,3
11247,2023,MI,FT,Insight Analyst,42000,GBP,51676,GB,0,GB,M,Other,3
11248,2023,MI,FT,Insight Analyst,35000,GBP,43064,GB,0,GB,M,Other,2
11249,2023,SE,FT,Data Engineer,245000,USD,245000,US,100,US,M,Data Engineering,5
11250,2023,SE,FT,Data Engineer,194992,USD,194992,US,100,US,M,Data Engineering,6
11251,2023,MI,FT,Data Scientist,140000,USD,140000,US,0,US,M,Data Science,3
11252,2023,MI,FT,Data Scientist,100000,USD,100000,US,0,US,M,Data Science,2
11253,2023,SE,FT,Machine Learning Engineer,213800,USD,213800,US,0,US,M,Machine Learning,8
11254,2023,SE,FT,Machine Learning Engineer,180300,USD,180300,US,0,US,M,Machine Learning,6
11255,2023,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M,Data Engineering,6
11256,2023,SE,FT,Data Engineer,90000,USD,90000,US,0,US,M,Data Engineering,5
11257,2023,EX,FT,Data Scientist,375500,USD,375500,US,100,US,M,Data Science,10
11258,2023,EX,FT,Data Scientist,250300,USD,250300,US,100,US,M,Data Science,12
11259,2023,SE,FT,Machine Learning Engineer,250500,USD,250500,US,0,US,M,Machine Learning,9
11260,2023,SE,FT,Machine Learning Engineer,166600,USD,166600,US,0,US,M,Machine Learning,5
11261,2023,SE,FT,Machine Learning Engineer,262269,USD,262269,US,100,US,M,Machine Learning,6
11262,2023,SE,FT,Machine Learning Engineer,230797,USD,230797,US,100,US,M,Machine Learning,8
11263,2023,MI,FT,Data Engineer,147100,USD,147100,US,0,US,M,Data Engineering,3
11264,2023,MI,FT,Data Engineer,90700,USD,90700,US,0,US,M,Data Engineering,2
11265,2023,SE,FT,Machine Learning Infrastructure Engineer,185000,USD,185000,US,0,US,M,Machine Learning,7
11266,2023,SE,FT,Machine Learning Infrastructure Engineer,145000,USD,145000,US,0,US,M,Machine Learning,6
11267,2023,SE,FT,Data Analyst,100000,GBP,123040,GB,0,GB,M,Other,7
11268,2023,SE,FT,Data Analyst,75000,GBP,92280,GB,0,GB,M,Other,6
11269,2023,SE,FT,BI Developer,80000,GBP,98432,GB,0,GB,M,Data Engineering,6
11270,2023,SE,FT,BI Developer,50750,GBP,62442,GB,0,GB,M,Data Engineering,6
11271,2023,MI,FT,Data Scientist,115000,USD,115000,US,100,US,M,Data Science,2
11272,2023,MI,FT,Data Scientist,90000,USD,90000,US,100,US,M,Data Science,3
11273,2023,SE,FT,Data Analyst,195000,USD,195000,US,100,US,M,Other,6
11274,2023,SE,FT,Data Analyst,73500,USD,73500,US,100,US,M,Other,7
11275,2023,SE,FT,Data Engineer,155000,USD,155000,US,0,US,M,Data Engineering,5
11276,2023,SE,FT,Data Engineer,84800,USD,84800,US,0,US,M,Data Engineering,5
11277,2023,SE,FT,Data Infrastructure Engineer,185000,USD,185000,US,0,US,M,Other,9
11278,2023,SE,FT,Data Infrastructure Engineer,145000,USD,145000,US,0,US,M,Other,9
11279,2023,SE,FT,Machine Learning Infrastructure Engineer,158900,USD,158900,US,100,US,M,Machine Learning,9
11280,2023,SE,FT,Machine Learning Infrastructure Engineer,132400,USD,132400,US,100,US,M,Machine Learning,5
11281,2023,MI,FT,AI Engineer,140000,USD,140000,US,100,US,S,Artificial_Intelligence,2
11282,2023,MI,FT,Data Manager,130000,USD,130000,US,0,US,M,Management,2
11283,2023,MI,FT,Data Manager,100000,USD,100000,US,0,US,M,Management,3
11284,2023,SE,FT,Machine Learning Scientist,163800,USD,163800,US,0,US,M,Other,9
11285,2023,SE,FT,Machine Learning Scientist,126000,USD,126000,US,0,US,M,Other,5
11286,2023,SE,FT,Data Scientist,225000,USD,225000,US,100,US,M,Data Science,8
11287,2023,SE,FT,Data Scientist,111967,USD,111967,US,100,US,M,Data Science,5
11288,2023,SE,FT,Data Engineer,205600,USD,205600,US,0,US,L,Data Engineering,6
11289,2023,SE,FT,Data Engineer,105700,USD,105700,US,0,US,L,Data Engineering,6
11290,2023,MI,FT,Data Manager,115500,USD,115500,US,0,US,M,Management,2
11291,2023,MI,FT,Data Manager,73500,USD,73500,US,0,US,M,Management,3
11292,2023,MI,FT,Data Analyst,104000,USD,104000,US,0,US,M,Other,3
11293,2023,MI,FT,Data Analyst,88000,USD,88000,US,0,US,M,Other,3
11294,2023,SE,FT,Data Engineer,216027,USD,216027,US,100,US,M,Data Engineering,7
11295,2023,SE,FT,Data Engineer,101028,USD,101028,US,100,US,M,Data Engineering,7
11296,2023,SE,FT,Data Scientist,45000,EUR,48585,ES,0,ES,M,Data Science,7
11297,2023,SE,FT,Data Scientist,36000,EUR,38868,ES,0,ES,M,Data Science,5
11298,2023,SE,FT,Applied Scientist,309400,USD,309400,US,0,US,L,Data Science,5
11299,2023,SE,FT,Applied Scientist,159100,USD,159100,US,0,US,L,Data Science,7
11300,2023,SE,FT,Data Analyst,142000,USD,142000,US,0,US,M,Other,6
11301,2023,SE,FT,Data Analyst,128000,USD,128000,US,0,US,M,Other,8
11302,2023,SE,FT,Data Engineer,174350,USD,174350,US,100,US,M,Data Engineering,9
11303,2023,SE,FT,Data Engineer,126800,USD,126800,US,100,US,M,Data Engineering,5
11304,2023,SE,FT,Machine Learning Engineer,226600,USD,226600,US,0,US,M,Machine Learning,6
11305,2023,SE,FT,Machine Learning Engineer,140100,USD,140100,US,0,US,M,Machine Learning,9
11306,2023,SE,FT,Data Scientist,180000,USD,180000,US,0,US,M,Data Science,8
11307,2023,SE,FT,Data Scientist,162000,USD,162000,US,0,US,M,Data Science,6
11308,2023,SE,FT,Machine Learning Engineer,262000,USD,262000,US,0,US,M,Machine Learning,9
11309,2023,SE,FT,Machine Learning Engineer,186000,USD,186000,US,0,US,M,Machine Learning,6
11310,2023,SE,FT,Business Intelligence Engineer,185000,USD,185000,US,0,US,L,Other,8
11311,2023,SE,FT,Business Intelligence Engineer,79600,USD,79600,US,0,US,L,Other,8
11312,2023,SE,FT,Data Analyst,129000,USD,129000,CA,100,CA,M,Other,8
11313,2023,SE,FT,Data Analyst,95000,USD,95000,CA,100,CA,M,Other,5
11314,2023,SE,FT,Analytics Engineer,175000,USD,175000,US,0,US,M,Data Engineering,6
11315,2023,SE,FT,Analytics Engineer,120000,USD,120000,US,0,US,M,Data Engineering,7
11316,2023,MI,FT,Data Analyst,75000,GBP,92280,GB,0,GB,M,Other,3
11317,2023,MI,FT,Data Analyst,55000,GBP,67672,GB,0,GB,M,Other,2
11318,2023,EN,FT,Applied Data Scientist,27500,EUR,29691,IT,50,IT,L,Data Science,1
11319,2023,SE,FT,Data Analyst,130000,USD,130000,US,100,US,S,Other,5
11320,2023,SE,FT,Data Analyst,105000,USD,105000,US,100,US,S,Other,9
11321,2023,SE,FT,Machine Learning Engineer,232200,USD,232200,US,0,US,M,Machine Learning,7
11322,2023,SE,FT,Machine Learning Engineer,119000,USD,119000,US,0,US,M,Machine Learning,9
11323,2023,SE,FT,Data Scientist,268000,USD,268000,US,0,US,M,Data Science,7
11324,2023,SE,FT,Data Scientist,137500,USD,137500,US,0,US,M,Data Science,8
11325,2023,SE,FT,Data Analyst,153300,USD,153300,US,100,US,M,Other,9
11326,2023,SE,FT,Data Analyst,104244,USD,104244,US,100,US,M,Other,8
11327,2023,SE,FT,Applied Scientist,216000,USD,216000,US,100,US,M,Data Science,9
11328,2023,SE,FT,Applied Scientist,184000,USD,184000,US,100,US,M,Data Science,5
11329,2023,SE,FT,Data Scientist,190000,USD,190000,US,100,US,M,Data Science,9
11330,2023,SE,FT,Data Scientist,145000,USD,145000,US,100,US,M,Data Science,5
11331,2023,SE,FT,Data Engineer,155000,USD,155000,US,0,US,M,Data Engineering,6
11332,2023,SE,FT,Data Engineer,135000,USD,135000,US,0,US,M,Data Engineering,6
11333,2023,SE,FT,Data Scientist,226000,USD,226000,US,100,US,M,Data Science,6
11334,2023,SE,FT,Data Scientist,160000,USD,160000,US,100,US,M,Data Science,7
11335,2023,MI,FT,Data Analyst,80000,USD,80000,US,0,US,M,Other,3
11336,2023,MI,FT,Data Analyst,70000,USD,70000,US,0,US,M,Other,2
11337,2023,SE,FT,Data Scientist,198800,USD,198800,US,0,US,M,Data Science,8
11338,2023,SE,FT,Data Scientist,122600,USD,122600,US,0,US,M,Data Science,5
11339,2023,SE,FT,Applied Scientist,230000,USD,230000,US,100,US,M,Data Science,7
11340,2023,SE,FT,Applied Scientist,196000,USD,196000,US,100,US,M,Data Science,8
11341,2023,SE,FT,Data Scientist,181500,USD,181500,US,0,US,M,Data Science,8
11342,2023,SE,FT,Data Scientist,127000,USD,127000,US,0,US,M,Data Science,8
11343,2023,MI,FT,Machine Learning Researcher,210000,USD,210000,US,0,US,S,Data Science,2
11344,2023,SE,FT,AI Programmer,120000,USD,120000,CA,100,FR,M,Artificial_Intelligence,9
11345,2023,SE,FT,Machine Learning Engineer,385000,USD,385000,US,100,US,M,Machine Learning,7
11346,2023,SE,FT,Machine Learning Engineer,245000,USD,245000,US,100,US,M,Machine Learning,8
11347,2023,MI,FT,AI Engineer,225000,USD,225000,US,0,US,M,Artificial_Intelligence,2
11348,2023,MI,FT,AI Engineer,175000,USD,175000,US,0,US,M,Artificial_Intelligence,2
11349,2023,SE,FT,Data Engineer,148500,CAD,110019,CA,100,CA,M,Data Engineering,5
11350,2023,SE,FT,Data Engineer,117000,CAD,86682,CA,100,CA,M,Data Engineering,9
11351,2023,SE,FT,Data Analyst,131650,USD,131650,US,0,US,M,Other,9
11352,2023,SE,FT,Data Analyst,105320,USD,105320,US,0,US,M,Other,9
11353,2023,SE,FT,Research Engineer,210000,USD,210000,US,0,US,M,Other,8
11354,2023,SE,FT,Research Engineer,151800,USD,151800,US,0,US,M,Other,5
11355,2023,SE,FT,Data Scientist,147500,USD,147500,US,100,US,M,Data Science,9
11356,2023,SE,FT,Data Scientist,112500,USD,112500,US,100,US,M,Data Science,7
11357,2023,SE,FT,Machine Learning Engineer,240000,USD,240000,US,0,US,M,Machine Learning,7
11358,2023,SE,FT,Machine Learning Engineer,163200,USD,163200,US,0,US,M,Machine Learning,8
11359,2023,SE,FT,Data Analyst,134200,USD,134200,US,0,US,M,Other,6
11360,2023,SE,FT,Data Analyst,103200,USD,103200,US,0,US,M,Other,6
11361,2023,SE,FT,Data Analyst,65000,USD,65000,US,100,US,M,Other,8
11362,2023,SE,FT,Data Analyst,55000,USD,55000,US,100,US,M,Other,9
11363,2023,SE,FT,Data Scientist,234000,USD,234000,US,0,US,M,Data Science,8
11364,2023,SE,FT,Data Scientist,176000,USD,176000,US,0,US,M,Data Science,5
11365,2023,SE,FT,Machine Learning Infrastructure Engineer,165400,USD,165400,US,0,US,M,Machine Learning,9
11366,2023,SE,FT,Machine Learning Infrastructure Engineer,127300,USD,127300,US,0,US,M,Machine Learning,8
11367,2023,SE,FT,Data Analyst,180400,USD,180400,US,0,US,M,Other,6
11368,2023,SE,FT,Data Analyst,138800,USD,138800,US,0,US,M,Other,8
11369,2023,SE,FT,Data Scientist,100000,EUR,107968,PH,50,CZ,L,Data Science,7
11370,2023,MI,FT,AI Engineer,30390,EUR,32811,ES,100,ES,L,Artificial_Intelligence,3
11371,2023,MI,FT,Data Scientist,3200000,INR,38915,IN,50,IN,L,Data Science,3
11372,2023,MI,FT,Data Scientist,185900,USD,185900,US,0,US,M,Data Science,2
11373,2023,MI,FT,Data Scientist,129300,USD,129300,US,0,US,M,Data Science,2
11374,2023,MI,FT,Data Manager,115500,USD,115500,US,0,US,M,Management,2
11375,2023,MI,FT,Data Manager,73500,USD,73500,US,0,US,M,Management,2
11376,2023,MI,FT,Machine Learning Engineer,145000,USD,145000,US,0,US,M,Machine Learning,2
11377,2023,MI,FT,Machine Learning Engineer,135000,USD,135000,US,0,US,M,Machine Learning,2
11378,2023,MI,FT,Data Scientist,126900,USD,126900,US,0,US,M,Data Science,2
11379,2023,MI,FT,Data Scientist,77900,USD,77900,US,0,US,M,Data Science,2
11380,2023,SE,FT,Data Analyst,85000,USD,85000,US,0,US,M,Other,8
11381,2023,SE,FT,Data Analyst,75000,USD,75000,US,0,US,M,Other,7
11382,2023,MI,FT,Data Engineer,90000,GBP,110736,GB,100,GB,M,Data Engineering,3
11383,2023,MI,FT,Data Engineer,75000,GBP,92280,GB,100,GB,M,Data Engineering,3
11384,2023,SE,FT,Machine Learning Engineer,330000,USD,330000,US,0,US,M,Machine Learning,8
11385,2023,SE,FT,Machine Learning Engineer,204000,USD,204000,US,0,US,M,Machine Learning,7
11386,2023,SE,FT,Data Analyst,169000,USD,169000,US,0,US,M,Other,6
11387,2023,SE,FT,Data Analyst,110600,USD,110600,US,0,US,M,Other,7
11388,2023,EN,FT,AI Research Engineer,2000000,INR,24322,IN,100,CH,L,Artificial_Intelligence,1
11389,2023,SE,FT,Data Scientist,3600000,INR,43779,IN,100,IN,L,Data Science,6
11390,2023,MI,FT,Data Manager,115500,USD,115500,US,0,US,M,Management,2
11391,2023,MI,FT,Data Manager,73500,USD,73500,US,0,US,M,Management,3
11392,2023,SE,FT,Data Scientist,168000,USD,168000,US,100,US,M,Data Science,7
11393,2023,SE,FT,Data Scientist,130000,USD,130000,US,100,US,M,Data Science,9
11394,2023,SE,FT,Data Engineer,225500,USD,225500,US,0,US,M,Data Engineering,8
11395,2023,SE,FT,Data Engineer,139400,USD,139400,US,0,US,M,Data Engineering,9
11396,2023,EN,FT,Data Scientist,150000,USD,150000,US,0,US,M,Data Science,1
11397,2023,EN,FT,Data Scientist,140000,USD,140000,US,0,US,M,Data Science,1
11398,2023,SE,FT,Data Scientist,226000,USD,226000,US,100,US,M,Data Science,8
11399,2023,SE,FT,Data Scientist,162000,USD,162000,US,100,US,M,Data Science,7
11400,2023,SE,FT,Machine Learning Engineer,200000,USD,200000,US,100,US,M,Machine Learning,7
11401,2023,SE,FT,Machine Learning Engineer,150000,USD,150000,US,100,US,M,Machine Learning,7
11402,2023,SE,FT,Data Modeler,195000,USD,195000,US,0,US,M,Other,9
11403,2023,SE,FT,Data Modeler,160000,USD,160000,US,0,US,M,Other,5
11404,2023,SE,FT,Data Operations Analyst,154000,USD,154000,US,0,US,M,Data Engineering,5
11405,2023,SE,FT,Data Operations Analyst,82000,USD,82000,US,0,US,M,Data Engineering,6
11406,2023,SE,FT,Data Scientist,160000,USD,160000,US,100,US,M,Data Science,7
11407,2023,SE,FT,Data Scientist,145000,USD,145000,US,100,US,M,Data Science,9
11408,2023,SE,FT,AI Engineer,239400,USD,239400,US,0,US,M,Artificial_Intelligence,5
11409,2023,SE,FT,AI Engineer,136800,USD,136800,US,0,US,M,Artificial_Intelligence,6
11410,2023,EX,FT,Head of Data,329500,USD,329500,US,100,US,M,Management,12
11411,2023,EX,FT,Head of Data,269600,USD,269600,US,100,US,M,Management,12
11412,2023,SE,FT,Data Scientist,120000,USD,120000,US,0,US,M,Data Science,5
11413,2023,SE,FT,Data Scientist,100000,USD,100000,US,0,US,M,Data Science,7
11414,2023,SE,FT,Decision Scientist,204500,USD,204500,US,0,US,M,Data Science,9
11415,2023,SE,FT,Decision Scientist,142200,USD,142200,US,0,US,M,Data Science,5
11416,2023,SE,FT,Data Scientist,230000,USD,230000,US,100,US,M,Data Science,6
11417,2023,SE,FT,Data Scientist,180000,USD,180000,US,100,US,M,Data Science,6
11418,2023,SE,FT,Data Scientist,164000,USD,164000,US,100,US,M,Data Science,7
11419,2023,SE,FT,Data Scientist,130000,USD,130000,US,100,US,M,Data Science,6
11420,2023,SE,FT,Data Engineer,169000,USD,169000,US,0,US,M,Data Engineering,9
11421,2023,SE,FT,Data Engineer,91000,USD,91000,US,0,US,M,Data Engineering,6
11422,2023,SE,FT,Machine Learning Engineer,323300,USD,323300,US,0,US,M,Machine Learning,9
11423,2023,SE,FT,Machine Learning Engineer,184700,USD,184700,US,0,US,M,Machine Learning,6
11424,2023,SE,FT,Data Manager,145000,USD,145000,US,0,US,M,Management,8
11425,2023,SE,FT,Data Manager,130000,USD,130000,US,0,US,M,Management,6
11426,2023,SE,FT,Data Engineer,170000,USD,170000,US,0,US,M,Data Engineering,6
11427,2023,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M,Data Engineering,5
11428,2023,SE,FT,Research Scientist,210000,USD,210000,US,0,US,M,Data Science,5
11429,2023,SE,FT,Research Scientist,136000,USD,136000,US,0,US,M,Data Science,7
11430,2023,SE,FT,Data Engineer,171250,USD,171250,US,0,US,M,Data Engineering,6
11431,2023,SE,FT,Data Engineer,113750,USD,113750,US,0,US,M,Data Engineering,7
11432,2023,SE,FT,Data Scientist,136000,USD,136000,US,100,US,M,Data Science,6
11433,2023,SE,FT,Data Scientist,104000,USD,104000,US,100,US,M,Data Science,8
11434,2023,SE,FT,Machine Learning Engineer,195000,USD,195000,US,100,US,M,Machine Learning,8
11435,2023,SE,FT,Machine Learning Engineer,142000,USD,142000,US,100,US,M,Machine Learning,6
11436,2023,MI,FT,Data Engineer,185900,USD,185900,US,0,US,M,Data Engineering,2
11437,2023,MI,FT,Data Engineer,129300,USD,129300,US,0,US,M,Data Engineering,3
11438,2023,SE,FT,Machine Learning Engineer,194100,USD,194100,US,0,US,M,Machine Learning,5
11439,2023,SE,FT,Machine Learning Engineer,152300,USD,152300,US,0,US,M,Machine Learning,5
11440,2023,SE,FT,Data Architect,190000,USD,190000,US,0,US,M,Data Architecture,7
11441,2023,SE,FT,Data Architect,120000,USD,120000,US,0,US,M,Data Architecture,6
11442,2023,SE,FT,Research Engineer,240000,USD,240000,US,100,US,M,Other,5
11443,2023,SE,FT,Research Engineer,157250,USD,157250,US,100,US,M,Other,5
11444,2023,SE,FT,Data Engineer,212000,USD,212000,US,100,US,M,Data Engineering,7
11445,2023,SE,FT,Data Engineer,170000,USD,170000,US,100,US,M,Data Engineering,6
11446,2023,SE,FT,Data Engineer,194400,USD,194400,US,100,US,M,Data Engineering,5
11447,2023,SE,FT,Data Engineer,132192,USD,132192,US,100,US,M,Data Engineering,8
11448,2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M,Machine Learning,6
11449,2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M,Machine Learning,7
